Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,booking_confirmed (Unique users),booking_confirmed (Event counter),booking_confirmed (Sales in INR),booking_done_10_fos (Unique users),booking_done_10_fos (Event counter),booking_done_10_fos (Sales in INR),booking_done_11_fos (Unique users),booking_done_11_fos (Event counter),booking_done_11_fos (Sales in INR),booking_done_1_fos (Unique users),booking_done_1_fos (Event counter),booking_done_1_fos (Sales in INR),booking_done_2_fos (Unique users),booking_done_2_fos (Event counter),booking_done_2_fos (Sales in INR),booking_done_3_fos (Unique users),booking_done_3_fos (Event counter),booking_done_3_fos (Sales in INR),booking_done_4_fos (Unique users),booking_done_4_fos (Event counter),booking_done_4_fos (Sales in INR),booking_done_5_fos (Unique users),booking_done_5_fos (Event counter),booking_done_5_fos (Sales in INR),booking_done_6_fos (Unique users),booking_done_6_fos (Event counter),booking_done_6_fos (Sales in INR),booking_done_7_fos (Unique users),booking_done_7_fos (Event counter),booking_done_7_fos (Sales in INR),booking_done_8_fos (Unique users),booking_done_8_fos (Event counter),booking_done_8_fos (Sales in INR),booking_done_9_fos (Unique users),booking_done_9_fos (Event counter),booking_done_9_fos (Sales in INR),button click (Unique users),button click (Event counter),button click (Sales in INR),call_now_clicked (Unique users),call_now_clicked (Event counter),call_now_clicked (Sales in INR),company name entered (Unique users),company name entered (Event counter),company name entered (Sales in INR),dg_locker_aadhaar_otp_shown (Unique users),dg_locker_aadhaar_otp_shown (Event counter),dg_locker_aadhaar_otp_shown (Sales in INR),event_overlay_permission_pop_up_continue_clicked (Unique users),event_overlay_permission_pop_up_continue_clicked (Event counter),event_overlay_permission_pop_up_continue_clicked (Sales in INR),event_overlay_permission_pop_up_dismiss_clicked (Unique users),event_overlay_permission_pop_up_dismiss_clicked (Event counter),event_overlay_permission_pop_up_dismiss_clicked (Sales in INR),event_overlay_permission_pop_up_shown (Unique users),event_overlay_permission_pop_up_shown (Event counter),event_overlay_permission_pop_up_shown (Sales in INR),first_booking_clicked (Unique users),first_booking_clicked (Event counter),first_booking_clicked (Sales in INR),first_booking_done (Unique users),first_booking_done (Event counter),first_booking_done (Sales in INR),instant_kyc_submitted_non_fos (Unique users),instant_kyc_submitted_non_fos (Event counter),instant_kyc_submitted_non_fos (Sales in INR),instant_kyc_success (Unique users),instant_kyc_success (Event counter),instant_kyc_success (Sales in INR),kyc_completed_non_fos (Unique users),kyc_completed_non_fos (Event counter),kyc_completed_non_fos (Sales in INR),load_posting_form_opened (Unique users),load_posting_form_opened (Event counter),load_posting_form_opened (Sales in INR),order_tracking_created_1_fos (Unique users),order_tracking_created_1_fos (Event counter),order_tracking_created_1_fos (Sales in INR),order_tracking_created_1_non_fos (Unique users),order_tracking_created_1_non_fos (Event counter),order_tracking_created_1_non_fos (Sales in INR),order_tracking_created_fos (Unique users),order_tracking_created_fos (Event counter),order_tracking_created_fos (Sales in INR),order_tracking_created_non_fos (Unique users),order_tracking_created_non_fos (Event counter),order_tracking_created_non_fos (Sales in INR),overlay_permission_not_given (Unique users),overlay_permission_not_given (Event counter),overlay_permission_not_given (Sales in INR),page_load (Unique users),page_load (Event counter),page_load (Sales in INR),page_seen (Unique users),page_seen (Event counter),page_seen (Sales in INR),payment_success_fos (Unique users),payment_success_fos (Event counter),payment_success_fos (Sales in INR),recharge_pack_select (Unique users),recharge_pack_select (Event counter),recharge_pack_select (Sales in INR),sales_code_started (Unique users),sales_code_started (Event counter),sales_code_started (Sales in INR),sales_code_success (Unique users),sales_code_success (Event counter),sales_code_success (Sales in INR),start_booking (Unique users),start_booking (Event counter),start_booking (Sales in INR),verify_otp_api_success (Unique users),verify_otp_api_success (Event counter),verify_otp_api_success (Sales in INR)
2024-10-28,CA,,other,SB_UAC_Hindi_KYC_Completed_Firebase_Nov'22,,10,re-attribution,,89,0,0.0,68.47,,,68.47,,0,0,0.0,0,0,0.0,2,8,2.09,0,0,0.0,1,1,9.76,1,0,0.0,0,0,0.0,2,0,0.0,2,8,8.02,0,0,0.0,0,0,0.0,2,2,7.22,2,1,3.05,0,0,0.0,2,7,9.47,1,2,0.79,2,5,2.82,2,6,6.18,2,0,0.0,0,0,0.0,1,5,8.26,1,2,0.09,1,0,0.0,0,0,0.0,2,10,8.81,0,0,0.0,0,0,0.0,0,0,0.0,1,5,7.78,2,6,7.98,1,9,5.6,0,0,0.0,0,0,0.0,1,9,1.59,1,6,5.03,2,9,4.72,1,1,9.03,2,9,5.94
2024-11-26,GB,,other,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,255.0,9,new install,0.03529411764705882,118,4,0.4,6.13,,,1.23,,0,0,0.0,1,3,4.06,0,0,0.0,0,0,0.0,2,5,6.24,1,7,8.08,2,8,0.21,2,7,7.62,2,10,7.67,1,0,0.0,0,0,0.0,2,3,2.84,0,0,0.0,0,0,0.0,1,1,0.3,2,8,9.74,1,1,1.06,2,2,7.96,1,0,0.0,0,0,0.0,2,2,9.98,1,7,3.51,0,0,0.0,0,0,0.0,2,4,2.45,2,9,0.96,2,4,3.04,1,7,4.53,2,9,5.26,0,0,0.0,1,4,9.24,0,0,0.0,1,2,0.44,1,3,9.22,0,0,0.0,1,9,3.26,0,0,0.0,0,0,0.0
2025-02-18,IN,,other,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,947.0,8,re-attribution,0.008447729672650475,46,2,0.22,8.17,,,2.72,,1,2,9.55,0,0,0.0,0,0,0.0,2,3,8.4,1,0,0.0,2,4,2.93,2,1,6.79,1,8,6.64,1,8,8.74,1,0,0.0,1,0,0.0,0,0,0.0,1,1,1.64,1,5,6.4,2,7,3.92,0,0,0.0,0,0,0.0,0,0,0.0,2,8,1.53,0,0,0.0,0,0,0.0,2,7,9.51,0,0,0.0,0,0,0.0,1,0,0.0,2,3,6.73,2,2,0.26,0,0,0.0,0,0,0.0,1,7,9.95,2,1,1.01,1,1,5.48,0,0,0.0,2,2,1.4,0,0,0.0,1,0,0.0,0,0,0.0,1,3,7.61
2025-07-03,US,Turner-Gonzales,googleadwords_int,SB_UAC_English_KYC_NonFos_Firebase_May'24,,6,new install,,199,0,0.0,76.88,11.32,5.79,76.88,1.89,2,3,8.2,0,0,0.0,0,0,0.0,2,5,4.67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,3.2,2,4,0.88,2,1,5.52,1,8,4.8,2,2,1.5,1,6,6.02,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,7,9.64,0,0,0.0,0,0,0.0,1,10,1.82,2,2,5.58,2,6,8.86,2,8,1.63,1,5,3.69,0,0,0.0,0,0,0.0,2,2,3.55,0,0,0.0,2,5,3.84,2,1,0.08,1,4,1.27,1,4,0.27,2,2,9.85,1,2,3.56
2024-10-25,GB,,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_Nov'22,,9,re-attribution,,360,0,0.0,20.43,,,20.43,,0,0,0.0,2,7,5.32,0,0,0.0,2,5,1.83,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.25,1,8,5.64,2,9,1.92,0,0,0.0,2,4,7.07,2,6,9.26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,5.36,1,8,8.36,1,5,6.4,1,8,2.59,1,9,0.12,1,0,0.0,0,0,0.0,0,0,0.0,1,1,8.39,0,0,0.0,1,4,2.1,1,10,6.35,1,6,7.19,0,0,0.0,0,0,0.0,0,0,0.0,1,9,7.83,2,2,5.87
2025-10-04,GB,,facebook,SB_UAC_Hindi_KYC_Completed_Firebase_May'24,,6,re-attribution,,406,4,0.57,99.81,417.05,-0.76,19.96,69.51,0,0,0.0,2,9,4.51,0,0,0.0,0,0,0.0,2,10,1.1,1,8,5.04,1,4,3.88,1,6,2.29,1,7,7.89,2,8,9.34,2,10,3.94,0,0,0.0,2,7,1.02,0,0,0.0,1,9,1.97,2,9,5.74,1,10,4.99,2,1,4.05,0,0,0.0,2,0,0.0,0,0,0.0,1,2,7.12,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,1,0,0.0,1,10,8.94,0,0,0.0,0,0,0.0,1,6,1.57,2,2,9.12,0,0,0.0,1,7,4.58,0,0,0.0,0,0,0.0,2,10,5.9,0,0,0.0
2024-10-26,US,"Hill, Gilbert and Clark",facebook,SB_UAC_English_KYC_NonFos_Firebase_April'24,,8,other,,483,2,0.22,25.38,,,8.46,,0,0,0.0,1,6,3.09,1,9,6.13,2,3,2.76,1,2,0.17,0,0,0.0,0,0,0.0,2,10,4.15,2,4,0.61,1,0,0.0,1,2,5.23,2,9,1.73,1,7,7.73,2,0,0.0,2,3,7.05,2,0,0.0,1,7,9.03,1,1,1.46,2,9,1.2,0,0,0.0,2,6,9.15,2,1,9.15,0,0,0.0,0,0,0.0,1,6,8.99,1,10,8.77,0,0,0.0,1,8,2.33,0,0,0.0,2,8,9.91,0,0,0.0,2,0,0.0,1,4,8.29,2,1,1.06,1,7,3.73,1,3,2.59,0,0,0.0,1,1,8.93
2025-08-24,IN,,facebook,SB_UAC_English_KYC_Completed_Firebase_May'24,,5,other,,126,4,0.67,87.76,,,17.55,,2,0,0.0,0,0,0.0,1,8,7.39,2,8,4.92,1,0,0.0,2,1,8.78,1,3,7.68,0,0,0.0,1,6,5.51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,8.97,0,0,0.0,1,9,2.57,0,0,0.0,0,0,0.0,1,9,0.16,1,4,7.85,0,0,0.0,1,0,0.0,0,0,0.0,2,0,0.0,2,0,0.0,1,6,6.24,1,9,9.3,1,5,9.74,2,2,8.83,2,5,8.24,1,5,9.28,2,0,0.0,2,0,0.0,2,9,1.32,1,1,3.29,1,5,6.93,0,0,0.0,0,0,0.0
2025-04-11,IN,,googleadwords_int,SB_UAC_Hindi_KYC_NonFos_Firebase_April'24,,4,re-attribution,,425,2,0.4,51.64,90.82,-0.43,17.21,22.7,1,5,4.73,0,0,0.0,1,3,1.12,2,10,9.54,1,1,6.99,0,0,0.0,1,0,0.0,0,0,0.0,2,4,0.85,1,5,7.38,2,5,9.79,2,4,4.25,0,0,0.0,2,9,9.23,0,0,0.0,1,7,7.61,0,0,0.0,0,0,0.0,1,8,8.14,2,5,5.89,2,7,1.05,2,5,7.47,0,0,0.0,2,5,0.56,2,2,8.71,0,0,0.0,1,6,0.89,1,8,8.94,2,3,7.3,1,10,5.21,0,0,0.0,0,0,0.0,1,10,7.44,2,5,3.47,0,0,0.0,1,9,3.06,2,4,5.51,2,6,1.59
2025-07-20,US,,facebook,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,8,re-attribution,,121,3,0.33,13.54,,,3.38,,0,0,0.0,1,1,3.91,1,4,8.59,1,1,7.45,1,4,5.17,1,4,0.14,1,1,2.73,0,0,0.0,2,3,3.37,2,6,7.15,1,0,0.0,2,8,1.02,0,0,0.0,2,9,0.98,1,9,7.78,0,0,0.0,1,5,7.48,0,0,0.0,2,3,8.33,2,3,6.24,2,2,6.27,2,0,0.0,1,10,9.24,0,0,0.0,0,0,0.0,1,8,8.62,1,1,4.0,2,10,8.35,0,0,0.0,2,6,3.77,2,7,4.22,0,0,0.0,1,3,4.18,2,0,0.0,0,0,0.0,2,10,1.69,0,0,0.0,2,4,3.65
2025-08-28,CA,,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,312.0,6,re-attribution,0.019230769230769232,256,3,0.43,51.94,,,12.98,,1,6,8.78,2,8,6.0,2,1,5.66,2,9,0.97,0,0,0.0,1,9,9.5,2,0,0.0,2,5,1.55,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,4,8.91,0,0,0.0,2,4,4.82,1,9,0.61,0,0,0.0,0,0,0.0,1,0,0.0,1,4,3.4,1,2,3.81,0,0,0.0,1,7,0.88,2,4,3.32,1,10,3.25,1,2,7.01,1,9,3.56,1,10,8.48,0,0,0.0,0,0,0.0,1,4,2.51,1,0,0.0,0,0,0.0,1,6,5.7,1,10,7.1,2,4,3.07,0,0,0.0,1,8,1.25
2025-09-03,CA,,organic,SB_UAC_English_KYC_NonFos_Firebase_May'24,784.0,3,other,0.003826530612244898,36,0,0.0,58.86,,,58.86,,0,0,0.0,2,0,0.0,1,0,0.0,2,6,5.43,1,9,7.51,0,0,0.0,2,0,0.0,1,4,2.46,2,5,5.15,0,0,0.0,0,0,0.0,2,10,7.6,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0.73,2,3,0.2,2,6,9.18,0,0,0.0,0,0,0.0,2,2,7.02,2,10,1.26,0,0,0.0,0,0,0.0,0,0,0.0,2,10,8.42,1,0,0.0,1,2,6.89,0,0,0.0,2,3,4.37,1,2,2.29,2,0,0.0,1,1,7.6,2,10,8.24,2,6,3.5,1,7,0.81,1,4,3.81,0,0,0.0
2025-05-30,GB,,organic,SB_UAC_English_KYC_Completed_Firebase_May'24,,9,new install,,31,1,0.1,62.09,,,31.05,,0,0,0.0,2,5,6.95,1,6,5.13,2,3,5.91,0,0,0.0,1,8,1.43,2,8,6.46,2,0,0.0,0,0,0.0,1,4,6.61,2,7,2.6,2,5,3.53,0,0,0.0,1,7,1.3,2,3,2.71,2,9,3.95,0,0,0.0,2,0,0.0,0,0,0.0,1,6,9.85,1,0,0.0,2,2,7.81,2,5,3.64,1,1,7.64,2,6,1.7,0,0,0.0,2,4,4.26,1,6,7.83,0,0,0.0,2,1,9.25,0,0,0.0,0,0,0.0,0,0,0.0,2,7,2.31,2,8,2.99,1,7,4.17,1,9,4.66,0,0,0.0
2025-01-16,GB,,other,SB_UAC_English_KYC_Completed_Firebase_Nov'22,492.0,3,other,0.006097560975609756,481,3,0.75,25.12,113.57,-0.78,6.28,37.86,2,5,5.49,0,0,0.0,1,10,4.72,0,0,0.0,0,0,0.0,2,6,2.86,2,5,0.07,2,9,1.89,1,1,4.5,2,4,8.08,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.48,0,0,0.0,1,6,8.82,0,0,0.0,1,6,0.1,0,0,0.0,1,8,5.66,1,9,8.94,1,5,3.91,2,5,2.29,2,2,6.23,2,3,5.38,2,2,5.48,0,0,0.0,0,0,0.0,2,5,7.54,1,8,6.26,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,9.31,2,7,0.29,1,3,1.79
2025-08-04,IN,,organic,SB_UAC_English_KYC_NonFos_Firebase_April'24,93.0,10,re-attribution,0.10752688172043011,42,5,0.45,70.2,2.88,23.38,11.7,0.29,2,1,3.23,1,5,9.09,0,0,0.0,1,5,1.11,2,1,8.32,2,7,1.17,2,2,7.58,2,6,3.89,1,2,7.0,1,8,6.45,1,6,5.5,2,6,1.52,1,6,9.91,0,0,0.0,1,9,5.72,2,4,0.18,0,0,0.0,1,10,5.94,1,0,0.0,1,10,3.9,2,4,1.82,2,0,0.0,1,9,6.5,1,10,5.41,0,0,0.0,2,0,0.0,2,7,5.31,0,0,0.0,2,8,4.37,0,0,0.0,0,0,0.0,2,7,5.55,2,1,8.3,0,0,0.0,2,8,1.97,2,10,4.94,0,0,0.0,2,3,2.83
2024-12-15,US,Strong and Sons,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_Nov'22,,10,re-attribution,,387,3,0.27,84.24,,,21.06,,1,4,1.06,2,5,4.25,0,0,0.0,2,1,4.4,0,0,0.0,1,5,0.26,2,2,1.07,1,5,4.28,1,0,0.0,1,6,4.0,2,7,8.12,1,3,7.82,1,3,7.73,2,10,8.33,2,9,6.42,1,5,0.37,2,0,0.0,1,8,9.5,2,7,5.37,0,0,0.0,2,7,2.19,1,8,7.08,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,2,4,8.64,0,0,0.0,0,0,0.0,2,3,6.68,1,0,0.0,2,7,2.23,2,1,4.39,0,0,0.0,0,0,0.0,0,0,0.0,2,10,4.42,1,5,3.76
2025-07-26,CA,Garcia-Silva,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_April'24,371.0,9,new install,0.02425876010781671,327,3,0.3,74.32,,,18.58,,2,8,1.85,0,0,0.0,0,0,0.0,1,0,0.0,2,6,0.7,1,7,4.9,1,4,8.8,0,0,0.0,1,3,8.35,2,4,8.7,2,5,6.67,1,3,1.08,2,1,1.21,0,0,0.0,1,2,7.75,1,0,0.0,0,0,0.0,0,0,0.0,2,1,4.64,1,1,8.87,0,0,0.0,0,0,0.0,2,1,1.26,2,8,0.9,1,0,0.0,1,1,2.98,0,0,0.0,2,9,2.31,1,8,1.63,2,2,3.6,2,4,7.95,1,6,2.35,2,7,3.63,2,1,5.81,1,3,0.93,0,0,0.0,2,9,1.96,2,10,1.01
2025-09-11,IN,,other,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,,9,re-attribution,,47,1,0.1,53.41,24.77,1.16,26.7,2.75,0,0,0.0,2,7,3.72,0,0,0.0,1,8,2.77,2,10,5.77,1,0,0.0,1,2,8.14,1,0,0.0,2,2,8.15,0,0,0.0,0,0,0.0,2,1,1.0,2,4,3.07,0,0,0.0,2,1,8.25,1,4,0.52,2,1,1.24,0,0,0.0,2,4,4.47,2,10,5.61,2,7,8.94,0,0,0.0,1,1,9.37,0,0,0.0,1,2,8.14,0,0,0.0,1,10,2.48,1,6,7.87,1,4,0.37,1,6,5.09,2,6,2.86,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.29,1,8,1.36,1,0,0.0,1,0,0.0
2025-06-01,GB,,facebook,SB_UAC_English_KYC_Completed_Firebase_April'24,,9,new install,,130,4,0.4,93.35,,,18.67,,2,2,8.83,1,1,9.71,0,0,0.0,2,0,0.0,1,1,6.24,0,0,0.0,0,0,0.0,0,0,0.0,1,4,2.61,2,6,0.69,2,5,1.83,0,0,0.0,0,0,0.0,0,0,0.0,2,7,8.76,2,9,9.0,1,9,7.55,2,9,8.59,1,0,0.0,0,0,0.0,1,6,0.82,2,9,1.34,1,8,0.58,2,3,5.78,2,5,5.44,0,0,0.0,2,5,6.53,0,0,0.0,1,7,5.81,0,0,0.0,0,0,0.0,2,1,0.62,0,0,0.0,2,10,8.3,0,0,0.0,2,4,9.37,0,0,0.0,1,1,6.23
2025-02-21,IN,,organic,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,10,other,,239,0,0.0,61.91,247.26,-0.75,61.91,24.73,2,5,4.84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,4,2.11,0,0,0.0,1,6,1.46,1,6,5.34,0,0,0.0,1,0,0.0,0,0,0.0,2,4,8.34,0,0,0.0,0,0,0.0,0,0,0.0,1,2,8.71,0,0,0.0,1,7,7.89,1,7,3.4,0,0,0.0,0,0,0.0,2,2,5.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,10,2.86,1,7,2.11,1,0,0.0,2,9,8.74,1,3,3.83,1,10,4.81,2,3,8.17,2,5,1.57,0,0,0.0,0,0,0.0,2,8,2.56
2025-05-21,GB,Martinez Ltd,other,SB_UAC_Hindi_KYC_Completed_Firebase_May'24,,8,other,,158,1,0.11,57.11,,,28.55,,0,0,0.0,2,0,0.0,0,0,0.0,2,3,2.3,2,5,4.65,1,6,8.32,1,2,9.95,0,0,0.0,0,0,0.0,2,9,9.21,2,5,3.91,2,10,0.66,2,0,0.0,2,9,5.17,1,7,8.67,1,4,5.84,2,4,7.72,0,0,0.0,0,0,0.0,1,5,1.16,1,7,8.19,2,0,0.0,2,3,3.07,1,3,0.76,0,0,0.0,0,0,0.0,1,5,4.55,1,3,0.75,0,0,0.0,2,0,0.0,0,0,0.0,2,8,3.48,2,4,4.44,2,2,5.18,0,0,0.0,1,4,4.41,0,0,0.0,2,6,5.82
2025-07-25,US,"Stafford, Maddox and Chavez",googleadwords_int,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,7,new install,,477,2,0.25,79.11,218.22,-0.64,26.37,31.17,0,0,0.0,1,9,4.61,1,4,1.38,1,5,7.18,1,1,7.88,0,0,0.0,0,0,0.0,1,5,5.17,0,0,0.0,1,2,5.15,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,1,8,5.1,1,10,2.81,0,0,0.0,0,0,0.0,1,7,6.67,2,0,0.0,1,8,0.1,2,4,1.54,1,8,7.11,0,0,0.0,2,9,2.48,1,0,0.0,2,2,1.48,0,0,0.0,1,7,8.64,2,3,7.74,2,8,4.49,2,8,4.13,2,0,0.0,2,2,0.63,2,6,8.6,1,10,4.06,0,0,0.0,1,2,6.85
2025-01-07,IN,,organic,SB_UAC_English_KYC_NonFos_Firebase_May'24,894.0,0,re-attribution,0.0,479,5,5.0,36.87,,,6.14,,2,6,1.37,0,0,0.0,1,6,4.22,0,0,0.0,1,2,4.23,1,0,0.0,2,0,0.0,0,0,0.0,2,6,6.87,0,0,0.0,2,5,3.07,2,6,6.68,2,5,1.73,1,2,1.27,2,0,0.0,0,0,0.0,0,0,0.0,1,6,6.83,2,3,2.81,2,9,9.55,0,0,0.0,0,0,0.0,1,10,9.65,2,2,1.17,2,8,0.12,0,0,0.0,1,10,5.98,0,0,0.0,2,6,1.74,1,3,1.59,0,0,0.0,2,2,6.14,0,0,0.0,0,0,0.0,1,9,3.4,2,5,4.99,1,10,7.54,1,9,0.73
2025-06-25,US,,other,SB_UAC_English_KYC_NonFos_Firebase_May'24,,4,other,,456,0,0.0,38.7,,,38.7,,1,5,6.4,0,0,0.0,0,0,0.0,2,6,0.76,2,6,0.52,2,5,3.98,2,0,0.0,1,6,1.17,1,4,9.14,0,0,0.0,0,0,0.0,1,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,8,2.39,1,8,6.69,2,0,0.0,2,10,8.88,2,7,9.3,2,5,2.12,1,6,0.89,0,0,0.0,0,0,0.0,1,0,0.0,1,9,6.53,0,0,0.0,0,0,0.0,1,3,8.4,1,4,2.64,2,9,2.73
2025-05-10,US,Rubio-Wheeler,other,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,330.0,4,re-attribution,0.012121212121212121,280,3,0.6,93.31,,,23.33,,1,8,0.15,1,9,2.35,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,2,4,8.31,1,8,5.19,2,0,0.0,2,4,9.16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,6.8,1,1,1.21,2,6,8.41,1,5,1.33,1,7,2.16,2,6,1.36,0,0,0.0,0,0,0.0,0,0,0.0,2,3,3.71,0,0,0.0,2,4,1.28,0,0,0.0,0,0,0.0,0,0,0.0,1,10,6.5,2,2,7.84,2,8,1.75,2,6,6.38,1,6,2.63,2,8,9.85,2,5,3.32,2,5,3.25,2,6,6.68
2025-08-22,US,"Hughes, Jones and Evans",googleadwords_int,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,772.0,10,re-attribution,0.012953367875647668,359,4,0.36,35.95,82.0,-0.56,7.19,8.2,2,6,7.24,2,4,8.39,2,2,7.97,2,2,8.08,2,3,6.84,0,0,0.0,2,2,7.32,1,9,6.23,0,0,0.0,2,0,0.0,2,6,7.42,1,8,1.25,0,0,0.0,1,10,6.35,1,6,3.1,0,0,0.0,1,10,1.29,2,1,0.66,1,7,3.95,0,0,0.0,0,0,0.0,2,10,3.0,1,7,6.35,2,7,1.21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3.38,2,4,8.73,2,1,7.88,1,5,0.31,1,6,7.8,2,2,7.6
2025-08-15,CA,,other,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,,1,re-attribution,,360,2,1.0,47.63,,,15.88,,0,0,0.0,0,0,0.0,1,1,7.09,1,8,5.67,2,2,0.09,1,2,3.1,2,8,6.86,0,0,0.0,0,0,0.0,0,0,0.0,2,6,3.53,1,10,5.92,1,4,4.1,1,0,0.0,2,6,4.92,0,0,0.0,2,4,7.99,2,8,7.57,0,0,0.0,1,9,2.46,0,0,0.0,2,7,3.04,2,4,6.15,1,1,5.97,2,10,0.79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,2,0,0.0,1,0,0.0,2,5,9.25,0,0,0.0,1,6,9.93,0,0,0.0,1,4,9.97,2,0,0.0
2025-05-23,US,,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,,10,new install,,136,5,0.45,90.63,,,15.1,,1,9,0.26,2,2,8.76,1,2,0.12,1,4,2.32,0,0,0.0,0,0,0.0,2,6,6.31,1,3,0.41,2,10,7.13,0,0,0.0,2,2,1.44,2,1,9.79,2,0,0.0,0,0,0.0,2,6,7.2,0,0,0.0,1,5,6.03,0,0,0.0,0,0,0.0,2,4,9.11,2,5,4.84,1,0,0.0,2,6,8.23,0,0,0.0,1,8,7.74,1,4,9.15,2,1,3.32,1,4,0.61,0,0,0.0,2,8,3.63,2,5,1.18,1,4,2.58,1,4,1.7,2,6,5.77,2,8,5.23,0,0,0.0,0,0,0.0,1,5,8.87
2024-11-22,IN,,other,SB_UAC_English_KYC_Completed_Firebase_Nov'22,166.0,7,new install,0.04216867469879518,188,1,0.12,11.46,,,5.73,,2,10,7.89,2,7,9.8,2,1,4.17,1,0,0.0,0,0,0.0,1,3,5.23,1,0,0.0,0,0,0.0,2,10,4.97,2,8,6.19,0,0,0.0,1,2,8.74,0,0,0.0,2,7,7.45,0,0,0.0,2,10,6.52,0,0,0.0,2,0,0.0,0,0,0.0,1,2,7.23,2,9,9.45,0,0,0.0,0,0,0.0,0,0,0.0,1,7,1.44,2,2,1.41,2,5,7.49,0,0,0.0,0,0,0.0,2,3,9.58,2,2,3.5,1,5,9.49,1,5,5.73,1,3,6.09,0,0,0.0,2,6,4.56,1,6,9.14,2,4,8.17
2025-09-21,CA,,facebook,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,5,other,,13,1,0.17,33.29,,,16.64,,1,8,4.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,6,2.14,1,10,1.73,0,0,0.0,0,0,0.0,2,3,6.31,2,3,4.18,1,10,7.17,0,0,0.0,1,4,5.01,2,1,5.58,1,10,4.42,1,6,6.22,2,0,0.0,0,0,0.0,1,7,5.21,0,0,0.0,0,0,0.0,2,2,2.1,1,0,0.0,0,0,0.0,0,0,0.0,1,10,8.03,2,4,7.79,2,6,3.47,2,8,2.71,2,4,6.56,1,10,6.78,1,2,9.13,1,9,0.72,2,7,9.55,1,2,7.24,0,0,0.0,0,0,0.0
2025-01-09,IN,,googleadwords_int,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,5,new install,,163,4,0.67,38.37,174.84,-0.78,7.67,34.97,0,0,0.0,0,0,0.0,1,8,1.96,2,9,3.7,0,0,0.0,2,1,9.05,0,0,0.0,1,0,0.0,0,0,0.0,2,6,5.38,2,7,6.13,1,5,1.39,2,1,6.08,0,0,0.0,0,0,0.0,0,0,0.0,1,6,8.72,1,4,9.13,0,0,0.0,1,9,2.76,0,0,0.0,1,0,0.0,0,0,0.0,2,1,0.91,2,1,5.06,0,0,0.0,2,1,9.49,0,0,0.0,2,2,4.45,0,0,0.0,2,7,1.5,1,9,7.71,2,5,7.34,1,9,8.29,1,5,6.61,1,2,7.98,1,4,5.53,1,0,0.0
